ID,Edad,Género,Ingresos,Compra
1151,68,Male,120415,true
1152,67,Male,35800,false
1153,77,Female,143783,false
1154,23,Female,86191,false
1155,57,Female,21598,false
1156,53,Female,133025,false
1157,55,Female,195897,true
1158,75,Female,68105,true
1159,80,Male,45330,false
1160,69,Female,147108,false
1161,40,Male,58067,false
1162,20,Male,32031,false
1163,45,Male,86271,false
1164,66,Male,35467,false
1165,43,Male,185815,false
1166,43,Male,181698,true
1167,76,Male,189950,false
1168,38,Female,122227,false
1169,80,Female,100877,true
1170,30,Female,161614,false
1171,75,Male,197551,false
1172,74,Male,182104,false
1173,62,Male,88207,false
1174,41,Male,86367,false
1175,20,Female,121037,true
1176,30,Male,46954,false
1177,38,Female,132417,false
1178,46,Male,75581,false
1179,49,Male,60805,true
1180,22,Female,100208,true
1181,23,Female,121951,false
1182,70,Male,143608,false
1183,30,Female,172003,false
1184,19,Female,89851,false
1185,45,Female,142504,true
1186,65,Female,83493,false
1187,52,Female,51849,true
1188,61,Female,33939,false
1189,62,Female,52627,true
1190,39,Female,125571,true
1191,23,Male,74662,false
1192,73,Male,74551,false
1193,33,Male,92289,false
1194,30,Female,105881,false
1195,27,Male,108711,false
1196,67,Male,109334,false
1197,22,Female,48075,false
1198,44,Female,99146,false
1199,47,Female,65680,false
1200,76,Male,169945,false
1201,42,Male,133442,false
1202,18,Male,58080,false
1203,76,Female,189723,true
1204,61,Female,147924,true
1205,39,Female,39111,false
1206,44,Female,58950,true
1207,18,Male,41387,false
1208,49,Male,44446,false
1209,57,Male,154961,false
1210,38,Male,178219,false
1211,28,Male,139860,false
1212,49,Male,78864,false
1213,28,Male,115266,false
1214,71,Female,43251,false
1215,64,Male,189481,false
1216,48,Female,165963,false
1217,64,Female,29961,false
1218,56,Female,157181,true
1219,54,Female,150046,false
1220,37,Female,32142,false
1221,18,Male,37787,false
1222,75,Female,86913,false
1223,57,Female,100073,false
1224,55,Male,62058,false
1225,72,Female,141985,true
1226,24,Male,142566,false
1227,35,Female,112406,false
1228,50,Male,30820,false
1229,67,Female,21790,false
1230,52,Male,177399,true
1231,41,Male,127907,true
1232,34,Male,115049,true
1233,46,Male,20089,false
1234,80,Female,133731,false
1235,71,Female,73101,false
1236,62,Male,122891,false
1237,50,Female,103601,true
1238,76,Female,98171,true
1239,61,Female,184621,false
1240,30,Male,184520,true
1241,19,Male,158754,false
1242,34,Female,140028,false
1243,38,Male,182170,false
1244,64,Female,47581,false
1245,53,Female,123343,false
1246,68,Male,54158,false
1247,68,Male,45389,false
1248,46,Female,34656,false
1249,23,Female,122637,true
1250,36,Female,87095,false
1251,51,Male,42128,false
1252,29,Male,76759,false
1253,38,Female,52976,false
1254,28,Female,186021,true
1255,69,Male,49051,true
1256,24,Male,98863,false
1257,19,Female,123904,true
1258,59,Male,29013,false
1259,64,Male,133838,true
1260,38,Male,124216,true
1261,49,Female,144275,true
1262,63,Male,83597,false
1263,41,Male,198286,true
1264,33,Female,64390,false
1265,26,Female,38924,false
1266,41,Female,109730,false
1267,67,Female,167485,false
1268,61,Male,192241,true
1269,21,Female,64760,true
1270,49,Female,194538,false
1271,57,Female,145692,true
1272,79,Male,138305,false
1273,39,Male,106261,false
1274,77,Male,24801,false
1275,63,Male,195051,true
1276,53,Female,94108,false
1277,32,Male,101840,true
1278,29,Male,146535,false
1279,43,Female,147476,true
1280,78,Female,49448,true
1281,28,Male,39665,true
1282,18,Male,98085,false
1283,46,Male,64486,true
1284,71,Female,121663,false
1285,48,Male,141330,true
1286,47,Female,22037,true
1287,45,Female,67786,false
1288,56,Male,171539,false
1289,72,Female,180662,true
1290,45,Female,140730,true
1291,22,Male,136313,true
1292,59,Male,196072,false
1293,37,Male,149976,false
1294,44,Female,87623,false
1295,54,Female,81814,false
1296,79,Female,121868,false
1297,55,Male,72318,false
1298,49,Male,35342,false
1299,20,Female,98221,true
1300,21,Female,101410,false
1301,39,Female,91895,true
1302,22,Female,103422,false
1303,49,Male,151726,false
1304,30,Female,140837,false
1305,68,Male,91901,false
1306,60,Female,150373,false
1307,21,Male,175499,false
1308,53,Male,38624,true
1309,47,Female,140745,false
1310,36,Female,37314,false
1311,21,Male,64866,false
1312,52,Female,178710,false
1313,31,Female,76659,true
1314,29,Male,137658,true
1315,28,Male,137707,false
1316,76,Male,163427,false
1317,40,Male,130924,false
1318,37,Female,24668,false
1319,62,Female,143420,true
1320,54,Male,181810,false
1321,50,Female,180304,true
1322,73,Male,91213,false
1323,56,Female,87111,false
1324,73,Male,24117,false
1325,61,Female,104822,true
1326,50,Male,169311,false
1327,64,Female,160850,false
1328,54,Male,86975,false
1329,50,Female,122858,true
1330,18,Male,98529,true
1331,29,Female,178890,false
1332,76,Male,133373,false
1333,69,Male,99060,false
1334,21,Male,134827,true
1335,54,Female,188723,false
1336,39,Female,28603,false
1337,61,Female,85115,true
1338,51,Female,158800,false
1339,69,Female,70246,false
1340,38,Male,56290,true
1341,46,Female,124085,false
1342,26,Male,171647,true
1343,19,Male,106522,false
1344,22,Male,186580,false
1345,42,Male,29932,false
1346,74,Male,110437,true
1347,63,Female,144257,false
1348,37,Male,105929,false
1349,20,Female,107458,true
1350,21,Male,38704,false
1351,53,Male,119589,true
1352,32,Female,145692,false
1353,78,Male,130495,false
1354,31,Female,189246,false
1355,65,Female,67129,false
1356,69,Male,93653,true
1357,18,Female,144304,false
1358,77,Female,20795,false
1359,73,Female,107929,false
1360,70,Male,75104,false
1361,71,Male,49283,false
1362,79,Male,48869,false
1363,61,Female,52182,false
1364,42,Female,49840,false
1365,49,Female,25246,false
1366,58,Female,22954,true
1367,79,Female,64840,false
1368,48,Female,170202,false
1369,59,Male,149099,false
1370,33,Male,100172,true
1371,54,Female,183233,false
1372,31,Male,176517,true
1373,49,Male,43261,false
1374,21,Male,91092,true
1375,80,Male,154632,true
1376,75,Female,174810,true
1377,45,Male,108727,false
1378,80,Female,100400,false
1379,63,Male,102190,true
1380,76,Male,152477,false
1381,50,Male,140514,true
1382,34,Female,151719,false
1383,50,Female,143196,false
1384,73,Female,183975,false
1385,18,Female,79350,true
1386,69,Female,88694,false
1387,57,Female,156448,true
1388,76,Male,168647,false
1389,65,Female,48510,false
1390,52,Female,168204,true
1391,54,Female,41534,true
1392,28,Male,30897,true
1393,46,Male,164725,false
1394,64,Male,68616,true
1395,42,Male,38612,false
1396,80,Female,52142,true
1397,48,Female,158284,true
1398,32,Female,164654,false
1399,65,Female,106784,true
1400,67,Female,80139,false
1401,76,Male,92293,false
1402,52,Female,106334,false
1403,24,Female,177323,true
1404,46,Female,89543,false
1405,70,Female,197091,true
1406,48,Female,43754,false
1407,25,Male,107363,true
1408,34,Male,95981,true
1409,30,Female,108286,false
1410,65,Female,45224,false
1411,58,Male,20306,false
1412,36,Male,30165,false
1413,76,Female,63285,false
1414,63,Male,55840,false
1415,67,Female,38768,true
1416,72,Female,20249,false
1417,18,Male,111780,false
1418,59,Female,40462,true
1419,72,Female,33502,false
1420,25,Male,154402,true
1421,66,Female,86051,false
1422,66,Female,57827,false
1423,75,Female,174479,false
1424,37,Male,139037,false
1425,38,Female,127160,true
1426,36,Male,60803,false
1427,18,Female,169177,false
1428,57,Male,38167,false
1429,29,Female,40544,true
1430,70,Female,36242,false
1431,33,Male,92959,true
1432,49,Female,34154,false
1433,23,Female,70321,false
1434,62,Male,57333,false
1435,45,Female,177182,false
1436,38,Female,155104,false
1437,48,Male,94590,true
1438,49,Female,65738,false
1439,53,Female,143725,true
1440,18,Female,50277,false
1441,74,Male,102105,true
1442,38,Male,68843,false
1443,77,Male,48859,false
1444,30,Female,173120,false
1445,28,Male,123577,false
1446,54,Male,175723,true
1447,77,Male,46200,false
1448,62,Female,85918,true
1449,43,Female,75793,true
1450,79,Male,179610,false
1451,30,Female,126210,false
1452,48,Male,172248,false
1453,18,Female,47497,true
1454,70,Female,80734,false
1455,65,Female,50854,false
1456,71,Female,58620,false
1457,22,Female,189494,false
1458,23,Male,192484,false
1459,38,Female,196672,false
1460,28,Female,157664,false
1461,80,Female,134988,false
1462,79,Female,175789,false
1463,21,Female,95328,false
1464,29,Male,177101,true
1465,40,Male,91256,true
1466,24,Female,198329,false
1467,37,Male,126035,false
1468,28,Female,161291,false
1469,59,Male,135409,false
1470,46,Male,184155,false
1471,75,Female,34952,false
1472,29,Female,170273,false
1473,48,Male,90829,true
1474,36,Female,94251,false
1475,21,Female,137631,false
1476,71,Female,26065,false
1477,23,Male,167046,false
1478,60,Female,41749,true
1479,57,Male,199950,false
1480,31,Female,40746,false
1481,71,Male,95084,false
1482,30,Male,195555,false
1483,56,Male,145984,false
1484,61,Male,155556,false
1485,24,Female,137657,true
1486,70,Female,96659,false
1487,20,Female,140646,false
1488,80,Female,40477,false
1489,23,Male,195245,true
1490,33,Male,168254,true
1491,47,Female,77052,true
1492,71,Male,54102,true
1493,22,Female,81837,false
1494,23,Male,56219,true
1495,59,Female,135318,false
1496,63,Female,29572,false
1497,64,Male,166898,false
1498,59,Female,79460,false
1499,75,Female,38681,false
1500,77,Male,181369,false
1501,45,Male,141044,false
1502,62,Female,131866,false
1503,22,Female,59500,true
1504,65,Female,126366,false
1505,77,Male,111828,false
1506,41,Male,150134,false
1507,38,Female,125143,false
1508,72,Male,161688,false
1509,60,Male,93282,false
1510,42,Male,164619,false
1511,28,Male,33164,true
1512,61,Female,176486,false
1513,27,Male,104381,true
1514,18,Male,59204,true
1515,49,Male,52157,false
1516,73,Female,106646,false
1517,61,Female,57356,false
1518,70,Female,162902,false
1519,62,Female,180486,false
1520,20,Male,86322,true
1521,50,Male,129632,false
1522,41,Male,180175,false
1523,78,Female,39874,false
1524,30,Male,113776,false
1525,68,Male,91251,false
1526,58,Male,76658,true
1527,50,Male,102477,true
1528,49,Female,192168,false
1529,74,Male,149835,false
1530,21,Female,91906,true
1531,66,Male,129257,true
1532,59,Male,109556,true
1533,33,Male,100403,true
1534,22,Female,172152,false
1535,40,Female,164656,false
1536,37,Male,134109,false
1537,62,Male,76093,false
1538,29,Male,113585,false
1539,57,Male,168125,false
1540,61,Female,122690,true
1541,33,Female,88820,false
1542,67,Male,145790,false
1543,34,Female,175893,false
1544,66,Male,96257,false
1545,63,Male,53391,true
1546,63,Female,96933,true
1547,59,Female,198253,false
1548,59,Female,194788,false
1549,21,Male,50789,false
1550,53,Male,52561,false
1551,73,Female,63779,true
1552,45,Male,174725,false
1553,44,Female,187707,false
1554,75,Male,135808,false
1555,36,Female,129122,false
1556,36,Male,164846,false
1557,78,Male,145759,true
1558,25,Female,22150,false
1559,74,Male,54687,false
1560,76,Female,103658,false
1561,29,Male,150227,true
1562,37,Female,24456,true
1563,19,Male,34762,false
1564,41,Female,152527,true
1565,58,Female,128307,true
1566,57,Female,54148,true
1567,74,Male,77954,true
1568,59,Female,170922,true
1569,79,Male,151575,false
1570,31,Male,194277,false
1571,54,Female,85848,false
1572,62,Female,98298,false
1573,34,Male,68189,false
1574,65,Female,44772,true
1575,73,Female,46312,false
1576,51,Male,128481,false
1577,62,Male,165241,false
1578,37,Female,112445,false
1579,71,Female,126637,true
1580,23,Male,90654,false
1581,64,Male,188460,false
1582,64,Male,135481,false
1583,65,Female,165916,false
1584,64,Male,186493,false
1585,37,Female,85743,false
1586,31,Female,155763,false
1587,30,Male,132128,true
1588,80,Female,151075,true
1589,58,Female,108791,false
1590,55,Male,197766,true
1591,75,Male,56732,false
1592,46,Male,101072,false
1593,20,Male,68235,true
1594,73,Male,62447,false
1595,44,Female,145786,false
1596,69,Female,150704,false
1597,46,Female,25781,false
1598,75,Male,49503,true
1599,49,Male,104530,false
1600,69,Male,92435,false
1601,27,Female,133861,false
1602,68,Male,105671,false
1603,75,Male,112271,false
1604,36,Female,143822,false
1605,69,Male,119281,false
1606,78,Male,39619,false
1607,55,Female,64009,true
1608,47,Female,42329,false
1609,19,Male,75791,false
1610,26,Male,73933,true
1611,38,Male,142998,false
1612,79,Female,89367,false
1613,42,Male,91207,true
1614,61,Female,115134,true
1615,65,Male,197638,false
1616,25,Male,110801,false
1617,37,Female,114174,false
1618,20,Male,180326,true
1619,80,Female,166472,true
1620,60,Male,96073,false
1621,60,Female,170274,false
1622,43,Female,21892,false
1623,78,Male,39513,false
1624,40,Female,188498,true
1625,28,Female,103280,true
1626,53,Female,185063,true
1627,43,Male,190016,true
1628,43,Female,67346,false
1629,71,Female,119579,true
1630,55,Male,127487,true
1631,24,Female,63722,true
1632,25,Female,24627,false
1633,74,Female,134126,false
1634,19,Male,185729,false
1635,75,Male,70718,false
1636,30,Female,60589,true
1637,29,Male,152916,true
1638,61,Male,57526,false
1639,58,Female,169272,false
1640,51,Male,127197,false
1641,66,Male,156807,false
1642,69,Male,156723,false
1643,21,Female,32554,true
1644,55,Female,27317,false
1645,60,Female,166568,false
1646,71,Male,48371,false
1647,63,Male,67636,true
1648,63,Male,166945,true
1649,70,Male,34543,false
1650,31,Male,106393,false
1651,57,Male,62685,false
1652,74,Male,158486,false
1653,42,Male,68520,false
1654,50,Male,187740,false
1655,68,Female,56629,true
1656,54,Male,153249,false
1657,20,Male,86404,false
1658,59,Male,36568,true
1659,19,Female,80926,true
1660,38,Male,130324,false
1661,70,Male,153427,false
1662,21,Male,161247,true
1663,25,Female,38602,false
1664,60,Female,143363,false
1665,38,Male,67851,false
1666,54,Female,129566,false
1667,44,Male,69254,false
1668,62,Male,135077,true
1669,71,Male,70926,false
1670,74,Female,48872,false
1671,47,Female,72115,true
1672,47,Female,141506,false
1673,54,Female,161180,false
1674,43,Female,72024,true
1675,56,Female,32927,true
1676,55,Male,50859,false
1677,40,Female,51752,false
1678,30,Female,54742,true
1679,76,Male,48680,false
1680,50,Male,110288,false
1681,72,Female,142938,false
1682,25,Female,132849,false
1683,49,Female,169349,false
1684,22,Female,43570,false
1685,25,Male,24760,false
1686,22,Male,107927,true
1687,65,Female,48705,true
1688,53,Female,160023,false
1689,59,Male,185927,false
1690,35,Male,28201,false
1691,21,Male,95597,false
1692,32,Male,150453,true
1693,50,Male,76269,true
1694,61,Male,63904,false
1695,60,Male,28030,false
1696,71,Male,92706,false
1697,46,Female,38788,false
1698,48,Male,177962,false
1699,18,Male,124543,false
1700,71,Male,116457,false
1701,52,Male,97825,true
1702,42,Male,169223,false
1703,75,Male,53994,false
1704,65,Female,100525,true
1705,65,Male,103661,false
1706,37,Female,161851,true
1707,69,Male,185251,true
1708,61,Female,124370,false
1709,27,Female,56000,true
1710,30,Female,34587,true
1711,33,Male,133813,false
1712,34,Female,175156,false
1713,72,Female,121873,true
1714,61,Male,132738,false
1715,34,Female,36404,false
1716,27,Male,79758,false
1717,66,Female,50767,false
1718,47,Female,75935,false
1719,21,Male,75643,true
1720,49,Male,125480,false
1721,38,Male,31331,false
1722,59,Male,193327,false
1723,59,Female,74606,false
1724,21,Male,99718,true
1725,45,Male,20485,true
1726,43,Male,41085,true
1727,64,Female,143054,true
1728,54,Female,71471,false
1729,35,Female,137647,false
1730,62,Male,156975,true
1731,72,Female,69733,false
1732,76,Male,141334,true
1733,78,Female,88399,false
1734,60,Female,154229,true
1735,21,Female,168343,false
1736,69,Female,188374,false
1737,63,Female,75839,true
1738,80,Male,123894,true
1739,58,Male,176451,false
1740,51,Male,196283,false
1741,40,Female,37002,false
1742,29,Female,115050,false
1743,57,Male,196612,false
1744,22,Male,39572,false
1745,26,Female,50550,false
1746,54,Female,48872,true
1747,56,Male,143353,false
1748,58,Female,145737,true
1749,59,Male,170436,false
1750,67,Male,131474,false
1751,45,Male,61644,false
1752,45,Male,108448,true
1753,73,Female,39608,false
1754,53,Female,186392,false
1755,67,Male,96570,false
1756,78,Female,55445,true
1757,24,Male,34429,false
